query_name,timeout,run_id,cpus,nb_results,nb_quantum,next_size(kb),execution_time(sec)
query_424,60000000,run_2,1-cpus,1083954,1,0.015625 kb,121.60968399047852 sec
query_424,60000,run_3,1-cpus,1083954,2,2.8447265625 kb,120.63409972190857 sec
query_424,60000000,run_3,1-cpus,1083954,1,0.015625 kb,118.63597464561462 sec
query_144,60000,run_1,1-cpus,4127114,4,3.4365234375 kb,228.8525698184967 sec
query_144,60000000,run_1,1-cpus,4127114,1,0.015625 kb,209.20831751823425 sec
query_144,60000,run_2,1-cpus,4127114,4,3.4521484375 kb,228.03401279449463 sec
query_144,60000000,run_2,1-cpus,4127114,1,0.015625 kb,209.81891512870789 sec
query_144,60000,run_3,1-cpus,4127114,4,4.3037109375 kb,227.9780571460724 sec
query_144,60000000,run_3,1-cpus,4127114,1,0.015625 kb,210.0322287082672 sec
query_299,60000,run_1,1-cpus,3092998,2,0.7900390625 kb,107.16902685165405 sec
query_299,60000000,run_1,1-cpus,3092998,1,0.015625 kb,103.41652631759644 sec
query_299,60000,run_2,1-cpus,3092998,2,0.7744140625 kb,107.61298131942749 sec
query_299,60000000,run_2,1-cpus,3092998,1,0.015625 kb,103.81834983825684 sec
query_299,60000,run_3,1-cpus,3092998,2,0.7900390625 kb,109.70368385314941 sec
query_299,60000000,run_3,1-cpus,3092998,1,0.015625 kb,103.37303376197815 sec
query_386,60000,run_1,1-cpus,951832,3,2.802734375 kb,138.0258502960205 sec
query_386,60000000,run_1,1-cpus,951832,1,0.015625 kb,133.55212306976318 sec
query_386,60000,run_2,1-cpus,951832,3,2.666015625 kb,136.41626477241516 sec
query_386,60000000,run_2,1-cpus,951832,1,0.015625 kb,134.36735320091248 sec
query_386,60000,run_3,1-cpus,951832,3,2.744140625 kb,138.08375072479248 sec
query_386,60000000,run_3,1-cpus,951832,1,0.015625 kb,133.27498722076416 sec
query_167,60000,run_1,1-cpus,4719,6,6.6767578125 kb,357.80646896362305 sec
query_167,60000000,run_1,1-cpus,4719,1,0.015625 kb,351.39048171043396 sec
query_167,60000,run_2,1-cpus,4719,6,6.6806640625 kb,347.1216161251068 sec
query_167,60000000,run_2,1-cpus,4719,1,0.015625 kb,350.2905488014221 sec
query_167,60000,run_3,1-cpus,4719,6,6.6806640625 kb,347.32888078689575 sec
query_167,60000000,run_3,1-cpus,4719,1,0.015625 kb,355.9981896877289 sec
query_662,60000,run_1,1-cpus,2471078,2,0.9345703125 kb,90.97993326187134 sec
query_662,60000000,run_1,1-cpus,2471078,1,0.015625 kb,85.02766990661621 sec
query_662,60000,run_2,1-cpus,2471078,2,0.7783203125 kb,89.92183208465576 sec
query_662,60000000,run_2,1-cpus,2471078,1,0.015625 kb,86.80443811416626 sec
query_662,60000,run_3,1-cpus,2471078,2,0.7783203125 kb,91.54873633384705 sec
query_662,60000000,run_3,1-cpus,2471078,1,0.015625 kb,84.17219352722168 sec
query_455,60000,run_1,1-cpus,1717142,1,0.015625 kb,56.319413900375366 sec
query_455,60000000,run_1,1-cpus,1717142,1,0.015625 kb,57.41609168052673 sec
query_455,60000,run_2,1-cpus,1717142,1,0.015625 kb,58.61337423324585 sec
query_455,60000000,run_2,1-cpus,1717142,1,0.015625 kb,55.756932497024536 sec
query_455,60000,run_3,1-cpus,1717142,1,0.015625 kb,56.41733431816101 sec
query_455,60000000,run_3,1-cpus,1717142,1,0.015625 kb,56.809508085250854 sec
query_391,60000,run_1,1-cpus,4188680,3,1.787109375 kb,143.39387440681458 sec
query_391,60000000,run_1,1-cpus,4188680,1,0.015625 kb,133.55504870414734 sec
query_391,60000,run_2,1-cpus,4188680,3,1.904296875 kb,143.68178582191467 sec
query_391,60000000,run_2,1-cpus,4188680,1,0.015625 kb,133.5279507637024 sec
query_391,60000,run_3,1-cpus,4188680,3,1.791015625 kb,143.26283740997314 sec
query_391,60000000,run_3,1-cpus,4188680,1,0.015625 kb,131.80471467971802 sec
query_148,60000,run_1,1-cpus,3447320,5,7.8515625 kb,272.7671887874603 sec
query_148,60000000,run_1,1-cpus,3447320,1,0.015625 kb,263.771368265152 sec
query_148,60000,run_2,1-cpus,3447320,5,6.984375 kb,273.7602400779724 sec
query_148,60000000,run_2,1-cpus,3447320,1,0.015625 kb,259.7778079509735 sec
query_148,60000,run_3,1-cpus,3447320,5,7.1484375 kb,277.52644062042236 sec
query_148,60000000,run_3,1-cpus,3447320,1,0.015625 kb,264.79219603538513 sec
query_679,60000,run_1,1-cpus,259,5,2.7265625 kb,243.62806010246277 sec
query_679,60000000,run_1,1-cpus,259,1,0.015625 kb,247.6475796699524 sec
query_679,60000,run_2,1-cpus,259,5,2.734375 kb,247.49733304977417 sec
query_679,60000000,run_2,1-cpus,259,1,0.015625 kb,245.37963223457336 sec
query_679,60000,run_3,1-cpus,259,5,2.734375 kb,251.26836848258972 sec
query_679,60000000,run_3,1-cpus,259,1,0.015625 kb,247.12428188323975 sec
query_513,60000,run_1,1-cpus,4085083,3,1.494140625 kb,144.698627948761 sec
query_513,60000000,run_1,1-cpus,4085083,1,0.015625 kb,139.44438815116882 sec
query_513,60000,run_2,1-cpus,4085083,3,1.560546875 kb,141.79039525985718 sec
query_513,60000000,run_2,1-cpus,4085083,1,0.015625 kb,138.19139504432678 sec
query_513,60000,run_3,1-cpus,4085083,3,1.560546875 kb,142.8383309841156 sec
query_513,60000000,run_3,1-cpus,4085083,1,0.015625 kb,135.7107424736023 sec
query_347,60000,run_1,1-cpus,1,6,8.0205078125 kb,351.1885712146759 sec
query_347,60000000,run_1,1-cpus,1,1,0.015625 kb,353.41462659835815 sec
query_347,60000,run_2,1-cpus,1,6,8.0087890625 kb,351.4429337978363 sec
query_347,60000000,run_2,1-cpus,1,1,0.015625 kb,357.3209364414215 sec
query_347,60000,run_3,1-cpus,1,6,8.0205078125 kb,348.6813130378723 sec
query_347,60000000,run_3,1-cpus,1,1,0.015625 kb,346.622918844223 sec
query_360,60000,run_1,1-cpus,10,6,10.5791015625 kb,351.36336064338684 sec
query_360,60000000,run_1,1-cpus,10,1,0.015625 kb,353.5835599899292 sec
query_360,60000,run_2,1-cpus,10,6,10.5830078125 kb,345.20650601387024 sec
query_360,60000000,run_2,1-cpus,10,1,0.015625 kb,351.868980884552 sec
query_360,60000,run_3,1-cpus,10,6,10.5712890625 kb,352.5552008152008 sec
query_360,60000000,run_3,1-cpus,10,1,0.015625 kb,351.4956042766571 sec
query_434,60000,run_1,1-cpus,1383893,3,4.060546875 kb,155.53705382347107 sec
query_434,60000000,run_1,1-cpus,1383893,1,0.015625 kb,151.57888007164001 sec
query_434,60000,run_2,1-cpus,1383893,3,3.505859375 kb,155.77898740768433 sec
query_434,60000000,run_2,1-cpus,1383893,1,0.015625 kb,154.28956007957458 sec
query_434,60000,run_3,1-cpus,1383893,3,3.330078125 kb,158.29243683815002 sec
query_434,60000000,run_3,1-cpus,1383893,1,0.015625 kb,155.08817839622498 sec
query_395,60000,run_1,1-cpus,1706454,2,0.8095703125 kb,121.2774806022644 sec
query_395,60000000,run_1,1-cpus,1706454,1,0.015625 kb,122.86636734008789 sec
query_395,60000,run_2,1-cpus,1706454,3,1.740234375 kb,124.76947689056396 sec
query_395,60000000,run_2,1-cpus,1706454,1,0.015625 kb,117.35521197319031 sec
query_395,60000,run_3,1-cpus,1706454,2,1.0869140625 kb,119.8561782836914 sec
query_395,60000000,run_3,1-cpus,1706454,1,0.015625 kb,119.32558965682983 sec
query_512,60000,run_1,1-cpus,4792183,7,10.060546875 kb,390.2044026851654 sec
query_512,60000000,run_1,1-cpus,4792183,1,0.015625 kb,373.7924268245697 sec
query_512,60000,run_2,1-cpus,4792183,7,10.529296875 kb,395.56608295440674 sec
query_512,60000000,run_2,1-cpus,4792183,1,0.015625 kb,374.3372001647949 sec
query_512,60000,run_3,1-cpus,4792183,7,10.373046875 kb,390.85473561286926 sec
query_512,60000000,run_3,1-cpus,4792183,1,0.015625 kb,375.19487023353577 sec
query_14,60000,run_1,1-cpus,2525062,2,0.6142578125 kb,84.49582123756409 sec
query_14,60000000,run_1,1-cpus,2525062,1,0.015625 kb,82.88740849494934 sec
query_14,60000,run_2,1-cpus,2525062,2,0.6181640625 kb,85.91065669059753 sec
query_14,60000000,run_2,1-cpus,2525062,1,0.015625 kb,82.01008009910583 sec
query_14,60000,run_3,1-cpus,2525062,2,0.6181640625 kb,85.60210704803467 sec
query_14,60000000,run_3,1-cpus,2525062,1,0.015625 kb,83.5284972190857 sec
query_439,60000,run_1,1-cpus,2832909,2,0.7041015625 kb,105.54519844055176 sec
query_439,60000000,run_1,1-cpus,2832909,1,0.015625 kb,102.48954725265503 sec
query_439,60000,run_2,1-cpus,2832909,2,0.7001953125 kb,110.95022201538086 sec
query_439,60000000,run_2,1-cpus,2832909,1,0.015625 kb,99.22138142585754 sec
query_439,60000,run_3,1-cpus,2832909,2,0.8798828125 kb,104.1355676651001 sec
query_439,60000000,run_3,1-cpus,2832909,1,0.015625 kb,101.43624258041382 sec
query_456,60000,run_1,1-cpus,1091215,1,0.015625 kb,51.699650049209595 sec
query_456,60000000,run_1,1-cpus,1091215,1,0.015625 kb,52.302610635757446 sec
query_456,60000,run_2,1-cpus,1091215,1,0.015625 kb,51.75666642189026 sec
query_456,60000000,run_2,1-cpus,1091215,1,0.015625 kb,51.763439655303955 sec
query_456,60000,run_3,1-cpus,1091215,1,0.015625 kb,52.041301250457764 sec
query_456,60000000,run_3,1-cpus,1091215,1,0.015625 kb,52.12176847457886 sec
query_385,60000,run_1,1-cpus,967563,2,0.9111328125 kb,120.98201775550842 sec
query_385,60000000,run_1,1-cpus,967563,1,0.015625 kb,117.30094337463379 sec
query_385,60000,run_2,1-cpus,967563,2,0.8525390625 kb,117.65493559837341 sec
query_385,60000000,run_2,1-cpus,967563,1,0.015625 kb,119.99841046333313 sec
query_385,60000,run_3,1-cpus,967563,2,0.8759765625 kb,117.98379707336426 sec
query_385,60000000,run_3,1-cpus,967563,1,0.015625 kb,119.90836501121521 sec
query_396,60000,run_1,1-cpus,1097779,5,7.26953125 kb,291.87479758262634 sec
query_396,60000000,run_1,1-cpus,1097779,1,0.015625 kb,287.242290019989 sec
query_396,60000,run_2,1-cpus,1097779,5,7.58984375 kb,294.3480100631714 sec
query_396,60000000,run_2,1-cpus,1097779,1,0.015625 kb,291.4481909275055 sec
query_396,60000,run_3,1-cpus,1097779,5,7.59375 kb,288.5145170688629 sec
query_396,60000000,run_3,1-cpus,1097779,1,0.015625 kb,285.45037317276 sec
query_354,60000,run_1,1-cpus,13087,7,6.333984375 kb,385.8742325305939 sec
query_354,60000000,run_1,1-cpus,13087,1,0.015625 kb,388.87896633148193 sec
query_354,60000,run_2,1-cpus,13087,7,6.322265625 kb,393.38159251213074 sec
query_354,60000000,run_2,1-cpus,13087,1,0.015625 kb,389.675288438797 sec
query_354,60000,run_3,1-cpus,13087,7,6.326171875 kb,386.6317517757416 sec
query_354,60000000,run_3,1-cpus,13087,1,0.015625 kb,392.68126153945923 sec
query_357,60000,run_1,1-cpus,1327,8,8.2373046875 kb,471.24388551712036 sec
query_357,60000000,run_1,1-cpus,1327,1,0.015625 kb,479.83560943603516 sec
query_357,60000,run_2,1-cpus,1327,8,8.2373046875 kb,472.29839038848877 sec
query_357,60000000,run_2,1-cpus,1327,1,0.015625 kb,463.8108916282654 sec
query_357,60000,run_3,1-cpus,1327,8,8.2373046875 kb,472.3420021533966 sec
query_357,60000000,run_3,1-cpus,1327,1,0.015625 kb,475.99938893318176 sec
query_288,60000,run_1,1-cpus,5886774,7,10.021484375 kb,385.4095461368561 sec
query_288,60000000,run_1,1-cpus,5886774,1,0.015625 kb,368.67705035209656 sec
query_288,60000,run_2,1-cpus,5886774,7,10.330078125 kb,384.73583483695984 sec
query_288,60000000,run_2,1-cpus,5886774,1,0.015625 kb,370.6179630756378 sec
query_288,60000,run_3,1-cpus,5886774,7,10.419921875 kb,383.3950641155243 sec
query_288,60000000,run_3,1-cpus,5886774,1,0.015625 kb,371.5967664718628 sec
query_289,60000,run_1,1-cpus,1119076,1,0.015625 kb,39.615307569503784 sec
query_289,60000000,run_1,1-cpus,1119076,1,0.015625 kb,39.440091609954834 sec
query_289,60000,run_2,1-cpus,1119076,1,0.015625 kb,40.92310190200806 sec
query_289,60000000,run_2,1-cpus,1119076,1,0.015625 kb,38.53883695602417 sec
query_289,60000,run_3,1-cpus,1119076,1,0.015625 kb,39.065224170684814 sec
query_289,60000000,run_3,1-cpus,1119076,1,0.015625 kb,38.53743529319763 sec
query_435,60000,run_1,1-cpus,2828922,3,2.607421875 kb,178.13010001182556 sec
query_435,60000000,run_1,1-cpus,2828922,1,0.015625 kb,174.62309622764587 sec
query_435,60000,run_2,1-cpus,2828922,3,2.310546875 kb,177.51339411735535 sec
query_435,60000000,run_2,1-cpus,2828922,1,0.015625 kb,174.7567117214203 sec
query_435,60000,run_3,1-cpus,2828922,3,2.740234375 kb,177.754873752594 sec
query_435,60000000,run_3,1-cpus,2828922,1,0.015625 kb,178.5213119983673 sec
query_646,60000,run_1,1-cpus,8,109,176.7734375 kb,6506.508381843567 sec
query_646,60000000,run_1,1-cpus,8,1,0.015625 kb,6728.363030672073 sec
query_646,60000,run_2,1-cpus,8,111,179.275390625 kb,6602.983935594559 sec
query_646,60000000,run_2,1-cpus,8,1,0.015625 kb,6780.604019165039 sec
query_646,60000,run_3,1-cpus,8,111,179.654296875 kb,6621.923065900803 sec
query_646,60000000,run_3,1-cpus,8,1,0.015625 kb,6659.105992078781 sec
query_17,60000,run_1,1-cpus,65,7,14.068359375 kb,361.09727144241333 sec
query_17,60000000,run_1,1-cpus,65,1,0.015625 kb,360.0495924949646 sec
query_17,60000,run_2,1-cpus,65,7,14.080078125 kb,361.49491024017334 sec
query_17,60000000,run_2,1-cpus,65,1,0.015625 kb,355.551438331604 sec
query_17,60000,run_3,1-cpus,65,7,13.705078125 kb,361.3891384601593 sec
query_17,60000000,run_3,1-cpus,65,1,0.015625 kb,362.49537992477417 sec
query_468,60000,run_1,1-cpus,2556498,4,5.2646484375 kb,239.15162920951843 sec
query_468,60000000,run_1,1-cpus,2556498,1,0.015625 kb,232.19522881507874 sec
query_468,60000,run_2,1-cpus,2556498,4,4.6279296875 kb,235.89342761039734 sec
query_468,60000000,run_2,1-cpus,2556498,1,0.015625 kb,228.51905870437622 sec
query_468,60000,run_3,1-cpus,2556498,4,4.8779296875 kb,237.763263463974 sec
query_468,60000000,run_3,1-cpus,2556498,1,0.015625 kb,231.1086506843567 sec
query_596,60000,run_1,1-cpus,2467611,3,2.826171875 kb,153.7351038455963 sec
query_596,60000000,run_1,1-cpus,2467611,1,0.015625 kb,144.2659330368042 sec
query_596,60000,run_2,1-cpus,2467611,3,3.134765625 kb,153.67358803749084 sec
query_596,60000000,run_2,1-cpus,2467611,1,0.015625 kb,145.4763479232788 sec
query_596,60000,run_3,1-cpus,2467611,3,2.822265625 kb,153.71847486495972 sec
query_596,60000000,run_3,1-cpus,2467611,1,0.015625 kb,144.2786889076233 sec
query_631,60000,run_1,1-cpus,2550797,2,0.7783203125 kb,83.32703185081482 sec
query_631,60000000,run_1,1-cpus,2550797,1,0.015625 kb,77.47579312324524 sec
query_631,60000,run_2,1-cpus,2550797,2,0.8955078125 kb,82.53009128570557 sec
query_631,60000000,run_2,1-cpus,2550797,1,0.015625 kb,79.97338104248047 sec
query_631,60000,run_3,1-cpus,2550797,2,0.8955078125 kb,82.63543939590454 sec
query_631,60000000,run_3,1-cpus,2550797,1,0.015625 kb,77.28082346916199 sec
query_358,60000,run_1,1-cpus,109,10,20.4970703125 kb,553.3974015712738 sec
query_358,60000000,run_1,1-cpus,109,1,0.015625 kb,544.7195913791656 sec
query_358,60000,run_2,1-cpus,109,10,20.5087890625 kb,545.6853411197662 sec
query_358,60000000,run_2,1-cpus,109,1,0.015625 kb,545.1587061882019 sec
query_358,60000,run_3,1-cpus,109,10,20.4970703125 kb,551.2009830474854 sec
query_358,60000000,run_3,1-cpus,109,1,0.015625 kb,546.126517534256 sec
query_146,60000,run_1,1-cpus,5523263,3,1.384765625 kb,155.28322005271912 sec
query_146,60000000,run_1,1-cpus,5523263,1,0.015625 kb,145.9847493171692 sec
query_146,60000,run_2,1-cpus,5523263,3,1.498046875 kb,161.94112396240234 sec
query_146,60000000,run_2,1-cpus,5523263,1,0.015625 kb,144.8275294303894 sec
query_146,60000,run_3,1-cpus,5523263,3,1.623046875 kb,157.11291122436523 sec
query_146,60000000,run_3,1-cpus,5523263,1,0.015625 kb,146.19878935813904 sec
query_469,60000,run_1,1-cpus,7369922,5,2.8984375 kb,256.0312032699585 sec
query_469,60000000,run_1,1-cpus,7369922,1,0.015625 kb,234.27507138252258 sec
query_469,60000,run_2,1-cpus,7369922,5,3.0078125 kb,255.80469131469727 sec
query_469,60000000,run_2,1-cpus,7369922,1,0.015625 kb,238.64955830574036 sec
query_469,60000,run_3,1-cpus,7369922,5,2.88671875 kb,261.79318499565125 sec
query_469,60000000,run_3,1-cpus,7369922,1,0.015625 kb,235.99035334587097 sec
query_514,60000,run_1,1-cpus,1904750,4,5.5771484375 kb,211.98792004585266 sec
query_514,60000000,run_1,1-cpus,1904750,1,0.015625 kb,198.23255920410156 sec
query_514,60000,run_2,1-cpus,1904750,4,4.7060546875 kb,205.29024529457092 sec
query_514,60000000,run_2,1-cpus,1904750,1,0.015625 kb,196.24703168869019 sec
query_514,60000,run_3,1-cpus,1904750,4,4.9130859375 kb,207.39712023735046 sec
query_514,60000000,run_3,1-cpus,1904750,1,0.015625 kb,198.0937020778656 sec
query_447,60000,run_1,1-cpus,1363233,1,0.015625 kb,46.564512968063354 sec
query_447,60000000,run_1,1-cpus,1363233,1,0.015625 kb,45.00905966758728 sec
query_447,60000,run_2,1-cpus,1363233,1,0.015625 kb,44.66099286079407 sec
query_447,60000000,run_2,1-cpus,1363233,1,0.015625 kb,46.443456172943115 sec
query_447,60000,run_3,1-cpus,1363233,1,0.015625 kb,45.061476707458496 sec
query_447,60000000,run_3,1-cpus,1363233,1,0.015625 kb,45.31542754173279 sec
query_379,60000,run_1,1-cpus,349943,1,0.015625 kb,24.640559434890747 sec
query_379,60000000,run_1,1-cpus,349943,1,0.015625 kb,24.38762640953064 sec
query_379,60000,run_2,1-cpus,349943,1,0.015625 kb,23.832842350006104 sec
query_379,60000000,run_2,1-cpus,349943,1,0.015625 kb,24.17511248588562 sec
query_379,60000,run_3,1-cpus,349943,1,0.015625 kb,24.21430993080139 sec
query_379,60000000,run_3,1-cpus,349943,1,0.015625 kb,24.148274421691895 sec
query_425,60000,run_1,1-cpus,1041231,3,5.935546875 kb,151.62053084373474 sec
query_425,60000000,run_1,1-cpus,1041231,1,0.015625 kb,144.75414967536926 sec
query_425,60000,run_2,1-cpus,1041231,3,6.658203125 kb,148.39111733436584 sec
query_425,60000000,run_2,1-cpus,1041231,1,0.015625 kb,145.43209862709045 sec
query_425,60000,run_3,1-cpus,1041231,3,7.033203125 kb,148.33231902122498 sec
query_425,60000000,run_3,1-cpus,1041231,1,0.015625 kb,148.74476957321167 sec
query_355,60000,run_1,1-cpus,546090,7,6.373046875 kb,389.61917757987976 sec
query_355,60000000,run_1,1-cpus,546090,1,0.015625 kb,396.96162462234497 sec
query_355,60000,run_2,1-cpus,546090,7,6.365234375 kb,392.4832172393799 sec
query_355,60000000,run_2,1-cpus,546090,1,0.015625 kb,388.1955876350403 sec
query_355,60000,run_3,1-cpus,546090,7,6.365234375 kb,396.92887234687805 sec
query_355,60000000,run_3,1-cpus,546090,1,0.015625 kb,388.00415205955505 sec
