query_name,timeout,run_id,cpus,nb_results,nb_quantum,next_size(kb),execution_time(sec)
query_371,60000000,run_2,4-cpus,9193226,1,0.015625 kb,258.7866065502167 sec
query_371,60000,run_3,4-cpus,9193226,5,2.39453125 kb,270.5773310661316 sec
query_371,60000000,run_3,4-cpus,9193226,1,0.015625 kb,262.2251832485199 sec
query_272,60000,run_1,4-cpus,2646950,3,7.541015625 kb,145.24591040611267 sec
query_272,60000000,run_1,4-cpus,2646950,1,0.015625 kb,135.9193549156189 sec
query_272,60000,run_2,4-cpus,2646950,3,7.884765625 kb,144.82045817375183 sec
query_272,60000000,run_2,4-cpus,2646950,1,0.015625 kb,129.79493403434753 sec
query_272,60000,run_3,4-cpus,2646950,3,8.181640625 kb,147.81951260566711 sec
query_272,60000000,run_3,4-cpus,2646950,1,0.015625 kb,131.07353973388672 sec
query_116,60000,run_1,4-cpus,7299328,2,5.0712890625 kb,81.21843719482422 sec
query_116,60000000,run_1,4-cpus,7299328,1,0.015625 kb,61.7593252658844 sec
query_116,60000,run_2,4-cpus,7299328,2,5.4931640625 kb,80.50458908081055 sec
query_116,60000000,run_2,4-cpus,7299328,1,0.015625 kb,61.410414934158325 sec
query_116,60000,run_3,4-cpus,7299328,2,5.0673828125 kb,81.24261593818665 sec
query_116,60000000,run_3,4-cpus,7299328,1,0.015625 kb,63.09689807891846 sec
query_430,60000,run_1,4-cpus,9195309,5,2.39453125 kb,264.27927350997925 sec
query_430,60000000,run_1,4-cpus,9195309,1,0.015625 kb,270.0679793357849 sec
query_430,60000,run_2,4-cpus,9195309,5,2.39453125 kb,269.44923400878906 sec
query_430,60000000,run_2,4-cpus,9195309,1,0.015625 kb,257.15633630752563 sec
query_430,60000,run_3,4-cpus,9195309,5,2.390625 kb,268.75243306159973 sec
query_430,60000000,run_3,4-cpus,9195309,1,0.015625 kb,254.60431170463562 sec
query_278,60000,run_1,4-cpus,1094938,2,1.4892578125 kb,70.52118396759033 sec
query_278,60000000,run_1,4-cpus,1094938,1,0.015625 kb,70.51951050758362 sec
query_278,60000,run_2,4-cpus,1094938,2,1.4072265625 kb,71.77703762054443 sec
query_278,60000000,run_2,4-cpus,1094938,1,0.015625 kb,84.06621670722961 sec
query_278,60000,run_3,4-cpus,1094938,2,1.5517578125 kb,70.96996521949768 sec
query_278,60000000,run_3,4-cpus,1094938,1,0.015625 kb,70.41937851905823 sec
query_455,60000,run_1,4-cpus,548229,1,0.015625 kb,53.754913330078125 sec
query_455,60000000,run_1,4-cpus,548229,1,0.015625 kb,55.19925832748413 sec
query_455,60000,run_2,4-cpus,548229,1,0.015625 kb,54.44879102706909 sec
query_455,60000000,run_2,4-cpus,548229,1,0.015625 kb,56.155293703079224 sec
query_455,60000,run_3,4-cpus,548229,1,0.015625 kb,54.45229744911194 sec
query_455,60000000,run_3,4-cpus,548229,1,0.015625 kb,56.61429190635681 sec
query_391,60000,run_1,4-cpus,9181495,5,2.375 kb,267.87233710289 sec
query_391,60000000,run_1,4-cpus,9181495,1,0.015625 kb,257.19825887680054 sec
query_391,60000,run_2,4-cpus,9181495,5,2.375 kb,268.3267545700073 sec
query_391,60000000,run_2,4-cpus,9181495,1,0.015625 kb,260.95857524871826 sec
query_391,60000,run_3,4-cpus,9181495,5,2.37109375 kb,266.19687938690186 sec
query_391,60000000,run_3,4-cpus,9181495,1,0.015625 kb,257.26553893089294 sec
query_259,60000,run_1,4-cpus,7236981,1,0.015625 kb,52.40953779220581 sec
query_259,60000000,run_1,4-cpus,7236981,1,0.015625 kb,51.85992741584778 sec
query_259,60000,run_2,4-cpus,7236981,1,0.015625 kb,53.32622528076172 sec
query_259,60000000,run_2,4-cpus,7236981,1,0.015625 kb,51.96064615249634 sec
query_259,60000,run_3,4-cpus,7236981,1,0.015625 kb,52.26516652107239 sec
query_259,60000000,run_3,4-cpus,7236981,1,0.015625 kb,52.374202489852905 sec
query_229,60000,run_1,4-cpus,1740810,1,0.015625 kb,49.164230823516846 sec
query_229,60000000,run_1,4-cpus,1740810,1,0.015625 kb,49.26166248321533 sec
query_229,60000,run_2,4-cpus,1740810,1,0.015625 kb,48.68329310417175 sec
query_229,60000000,run_2,4-cpus,1740810,1,0.015625 kb,48.760448694229126 sec
query_229,60000,run_3,4-cpus,1740810,1,0.015625 kb,50.075610399246216 sec
query_229,60000000,run_3,4-cpus,1740810,1,0.015625 kb,50.3927218914032 sec
query_225,60000,run_1,4-cpus,1837174,4,6.9951171875 kb,218.38830828666687 sec
query_225,60000000,run_1,4-cpus,1837174,1,0.015625 kb,224.66578555107117 sec
query_225,60000,run_2,4-cpus,1837174,4,5.5966796875 kb,224.79234218597412 sec
query_225,60000000,run_2,4-cpus,1837174,1,0.015625 kb,224.3619363307953 sec
query_225,60000,run_3,4-cpus,1837174,4,5.7060546875 kb,222.05418491363525 sec
query_225,60000000,run_3,4-cpus,1837174,1,0.015625 kb,222.55905628204346 sec
query_228,60000,run_1,4-cpus,2160366,1,0.015625 kb,56.73372411727905 sec
query_228,60000000,run_1,4-cpus,2160366,1,0.015625 kb,57.777899742126465 sec
query_228,60000,run_2,4-cpus,2160366,1,0.015625 kb,56.343310832977295 sec
query_228,60000000,run_2,4-cpus,2160366,1,0.015625 kb,56.94425177574158 sec
query_228,60000,run_3,4-cpus,2160366,1,0.015625 kb,57.50320291519165 sec
query_228,60000000,run_3,4-cpus,2160366,1,0.015625 kb,57.64900207519531 sec
query_110,60000,run_1,4-cpus,1651610,2,1.4970703125 kb,108.17085933685303 sec
query_110,60000000,run_1,4-cpus,1651610,1,0.015625 kb,104.52978324890137 sec
query_110,60000,run_2,4-cpus,1651610,2,1.1416015625 kb,106.83039236068726 sec
query_110,60000000,run_2,4-cpus,1651610,1,0.015625 kb,104.06511783599854 sec
query_110,60000,run_3,4-cpus,1651610,2,1.4931640625 kb,108.71353554725647 sec
query_110,60000000,run_3,4-cpus,1651610,1,0.015625 kb,105.81477189064026 sec
query_45,60000,run_1,4-cpus,1558459,4,12.1240234375 kb,223.15893387794495 sec
query_45,60000000,run_1,4-cpus,1558459,1,0.015625 kb,220.18748378753662 sec
query_45,60000,run_2,4-cpus,1558459,4,11.2958984375 kb,218.9495074748993 sec
query_45,60000000,run_2,4-cpus,1558459,1,0.015625 kb,211.89044070243835 sec
query_45,60000,run_3,4-cpus,1558459,4,11.6943359375 kb,219.57639002799988 sec
query_45,60000000,run_3,4-cpus,1558459,1,0.015625 kb,211.68230533599854 sec
query_52,60000,run_1,4-cpus,8907767,5,3.01171875 kb,286.76637744903564 sec
query_52,60000000,run_1,4-cpus,8907767,1,0.015625 kb,267.2428379058838 sec
query_52,60000,run_2,4-cpus,8907767,5,3.0234375 kb,291.8970754146576 sec
query_52,60000000,run_2,4-cpus,8907767,1,0.015625 kb,274.8943431377411 sec
query_52,60000,run_3,4-cpus,8907767,5,3.25390625 kb,288.01160073280334 sec
query_52,60000000,run_3,4-cpus,8907767,1,0.015625 kb,273.8869438171387 sec
query_330,60000,run_1,4-cpus,4823031,3,1.208984375 kb,142.73154520988464 sec
query_330,60000000,run_1,4-cpus,4823031,1,0.015625 kb,139.96628785133362 sec
query_330,60000,run_2,4-cpus,4823031,3,1.208984375 kb,140.46488857269287 sec
query_330,60000000,run_2,4-cpus,4823031,1,0.015625 kb,140.4948718547821 sec
query_330,60000,run_3,4-cpus,4823031,3,1.208984375 kb,141.19158506393433 sec
query_330,60000000,run_3,4-cpus,4823031,1,0.015625 kb,137.7957558631897 sec
query_360,60000,run_1,4-cpus,2478226,6,14.2119140625 kb,337.321115732193 sec
query_360,60000000,run_1,4-cpus,2478226,1,0.015625 kb,324.59219336509705 sec
query_360,60000,run_2,4-cpus,2478226,6,14.3134765625 kb,325.61991477012634 sec
query_360,60000000,run_2,4-cpus,2478226,1,0.015625 kb,338.6038565635681 sec
query_360,60000,run_3,4-cpus,2478226,6,14.8447265625 kb,326.4508411884308 sec
query_360,60000000,run_3,4-cpus,2478226,1,0.015625 kb,330.65870809555054 sec
query_59,60000,run_1,4-cpus,17475937,3,4.759765625 kb,200.60931062698364 sec
query_59,60000000,run_1,4-cpus,17475937,1,0.015625 kb,155.3013632297516 sec
query_59,60000,run_2,4-cpus,17475937,3,4.763671875 kb,199.9203372001648 sec
query_59,60000000,run_2,4-cpus,17475937,1,0.015625 kb,158.42387080192566 sec
query_59,60000,run_3,4-cpus,17475937,4,7.1669921875 kb,215.1741659641266 sec
query_59,60000000,run_3,4-cpus,17475937,1,0.015625 kb,159.38724160194397 sec
query_418,60000,run_1,4-cpus,9181492,5,2.37109375 kb,263.8835551738739 sec
query_418,60000000,run_1,4-cpus,9181492,1,0.015625 kb,260.1031575202942 sec
query_418,60000,run_2,4-cpus,9181492,5,2.37109375 kb,271.1970863342285 sec
query_418,60000000,run_2,4-cpus,9181492,1,0.015625 kb,263.66772198677063 sec
query_418,60000,run_3,4-cpus,9181492,5,2.37890625 kb,268.37839937210083 sec
query_418,60000000,run_3,4-cpus,9181492,1,0.015625 kb,257.88780093193054 sec
query_281,60000,run_1,4-cpus,1883300,2,2.3056640625 kb,96.76794028282166 sec
query_281,60000000,run_1,4-cpus,1883300,1,0.015625 kb,100.5902361869812 sec
query_281,60000,run_2,4-cpus,1883300,2,2.9228515625 kb,96.23929834365845 sec
query_281,60000000,run_2,4-cpus,1883300,1,0.015625 kb,91.13865852355957 sec
query_281,60000,run_3,4-cpus,1883300,2,2.9150390625 kb,95.71013617515564 sec
query_281,60000000,run_3,4-cpus,1883300,1,0.015625 kb,90.03872489929199 sec
query_431,60000,run_1,4-cpus,9181487,5,2.359375 kb,279.53725504875183 sec
query_431,60000000,run_1,4-cpus,9181487,1,0.015625 kb,256.3135998249054 sec
query_431,60000,run_2,4-cpus,9181487,5,2.35546875 kb,270.5669775009155 sec
query_431,60000000,run_2,4-cpus,9181487,1,0.015625 kb,263.0810809135437 sec
query_431,60000,run_3,4-cpus,9181487,5,2.36328125 kb,268.30784845352173 sec
query_431,60000000,run_3,4-cpus,9181487,1,0.015625 kb,266.6282043457031 sec
query_44,60000,run_1,4-cpus,1085344,1,0.015625 kb,48.6907377243042 sec
query_44,60000000,run_1,4-cpus,1085344,1,0.015625 kb,48.535359144210815 sec
query_44,60000,run_2,4-cpus,1085344,1,0.015625 kb,48.8991858959198 sec
query_44,60000000,run_2,4-cpus,1085344,1,0.015625 kb,48.84305667877197 sec
query_44,60000,run_3,4-cpus,1085344,1,0.015625 kb,48.868324279785156 sec
query_44,60000000,run_3,4-cpus,1085344,1,0.015625 kb,49.41844344139099 sec
query_273,60000,run_1,4-cpus,2642702,3,6.498046875 kb,136.76335978507996 sec
query_273,60000000,run_1,4-cpus,2642702,1,0.015625 kb,122.63929319381714 sec
query_273,60000,run_2,4-cpus,2642702,3,6.962890625 kb,139.80161237716675 sec
query_273,60000000,run_2,4-cpus,2642702,1,0.015625 kb,126.78052043914795 sec
query_273,60000,run_3,4-cpus,2642702,3,8.138671875 kb,137.35135507583618 sec
query_273,60000000,run_3,4-cpus,2642702,1,0.015625 kb,128.5446252822876 sec
query_370,60000,run_1,4-cpus,9221118,5,2.38671875 kb,274.3393466472626 sec
query_370,60000000,run_1,4-cpus,9221118,1,0.015625 kb,259.26942253112793 sec
query_370,60000,run_2,4-cpus,9221118,5,2.38671875 kb,272.98764300346375 sec
query_370,60000000,run_2,4-cpus,9221118,1,0.015625 kb,260.6179630756378 sec
query_370,60000,run_3,4-cpus,9221118,5,2.38671875 kb,271.4667046070099 sec
query_370,60000000,run_3,4-cpus,9221118,1,0.015625 kb,259.8468601703644 sec
query_230,60000,run_1,4-cpus,7126193,6,5.0595703125 kb,336.4766173362732 sec
query_230,60000000,run_1,4-cpus,7126193,1,0.015625 kb,330.2842435836792 sec
query_230,60000,run_2,4-cpus,7126193,6,4.9892578125 kb,335.3399863243103 sec
query_230,60000000,run_2,4-cpus,7126193,1,0.015625 kb,326.5895857810974 sec
query_230,60000,run_3,4-cpus,7126193,6,4.8681640625 kb,334.91559290885925 sec
query_230,60000000,run_3,4-cpus,7126193,1,0.015625 kb,326.53100180625916 sec
query_180,60000,run_1,4-cpus,13090,7,8.205078125 kb,394.11481761932373 sec
query_180,60000000,run_1,4-cpus,13090,1,0.015625 kb,386.92445492744446 sec
query_180,60000,run_2,4-cpus,13090,7,8.212890625 kb,391.5799858570099 sec
query_180,60000000,run_2,4-cpus,13090,1,0.015625 kb,387.7448208332062 sec
query_180,60000,run_3,4-cpus,13090,7,8.205078125 kb,384.92193055152893 sec
query_180,60000000,run_3,4-cpus,13090,1,0.015625 kb,386.6521096229553 sec
query_267,60000,run_1,4-cpus,1382845,1,0.015625 kb,39.70985698699951 sec
query_267,60000000,run_1,4-cpus,1382845,1,0.015625 kb,42.11326551437378 sec
query_267,60000,run_2,4-cpus,1382845,1,0.015625 kb,39.581048250198364 sec
query_267,60000000,run_2,4-cpus,1382845,1,0.015625 kb,41.08579158782959 sec
query_267,60000,run_3,4-cpus,1382845,1,0.015625 kb,39.6104097366333 sec
query_267,60000000,run_3,4-cpus,1382845,1,0.015625 kb,40.711843729019165 sec
query_115,60000,run_1,4-cpus,7445204,2,4.6416015625 kb,87.318443775177 sec
query_115,60000000,run_1,4-cpus,7445204,1,0.015625 kb,65.34680581092834 sec
query_115,60000,run_2,4-cpus,7445204,2,4.7158203125 kb,87.12449812889099 sec
query_115,60000000,run_2,4-cpus,7445204,1,0.015625 kb,65.14972925186157 sec
query_115,60000,run_3,4-cpus,7445204,2,4.6337890625 kb,86.95679378509521 sec
query_115,60000000,run_3,4-cpus,7445204,1,0.015625 kb,65.18760418891907 sec
query_383,60000,run_1,4-cpus,9181724,5,2.390625 kb,273.4055416584015 sec
query_383,60000000,run_1,4-cpus,9181724,1,0.015625 kb,267.05513739585876 sec
query_383,60000,run_2,4-cpus,9181724,5,2.39453125 kb,269.9058654308319 sec
query_383,60000000,run_2,4-cpus,9181724,1,0.015625 kb,265.7871587276459 sec
query_383,60000,run_3,4-cpus,9181724,5,2.38671875 kb,273.8352975845337 sec
query_383,60000000,run_3,4-cpus,9181724,1,0.015625 kb,261.1365427970886 sec
query_196,60000,run_1,4-cpus,3873028,3,1.763671875 kb,125.28244090080261 sec
query_196,60000000,run_1,4-cpus,3873028,1,0.015625 kb,120.82839965820312 sec
query_196,60000,run_2,4-cpus,3873028,2,0.8017578125 kb,121.84043955802917 sec
query_196,60000000,run_2,4-cpus,3873028,1,0.015625 kb,118.88081884384155 sec
query_196,60000,run_3,4-cpus,3873028,3,1.837890625 kb,125.24461889266968 sec
query_196,60000000,run_3,4-cpus,3873028,1,0.015625 kb,119.89397525787354 sec
query_390,60000,run_1,4-cpus,9181553,5,2.375 kb,264.5152759552002 sec
query_390,60000000,run_1,4-cpus,9181553,1,0.015625 kb,257.56788778305054 sec
query_390,60000,run_2,4-cpus,9181553,5,2.37890625 kb,268.3069677352905 sec
query_390,60000000,run_2,4-cpus,9181553,1,0.015625 kb,260.6565432548523 sec
query_390,60000,run_3,4-cpus,9181553,5,2.37890625 kb,264.33906745910645 sec
query_390,60000000,run_3,4-cpus,9181553,1,0.015625 kb,256.69886803627014 sec
query_197,60000,run_1,4-cpus,3872752,4,4.1552734375 kb,241.5023901462555 sec
query_197,60000000,run_1,4-cpus,3872752,1,0.015625 kb,231.78847789764404 sec
query_197,60000,run_2,4-cpus,3872752,4,3.5693359375 kb,237.1840217113495 sec
query_197,60000000,run_2,4-cpus,3872752,1,0.015625 kb,231.00701761245728 sec
query_197,60000,run_3,4-cpus,3872752,4,4.2841796875 kb,236.95902299880981 sec
query_197,60000000,run_3,4-cpus,3872752,1,0.015625 kb,232.01520442962646 sec
query_441,60000,run_1,4-cpus,1636619,3,3.607421875 kb,152.12184691429138 sec
query_441,60000000,run_1,4-cpus,1636619,1,0.015625 kb,151.07902574539185 sec
query_441,60000,run_2,4-cpus,1636619,3,3.853515625 kb,151.64765214920044 sec
query_441,60000000,run_2,4-cpus,1636619,1,0.015625 kb,153.65975689888 sec
query_441,60000,run_3,4-cpus,1636619,3,3.724609375 kb,154.47079730033875 sec
query_441,60000000,run_3,4-cpus,1636619,1,0.015625 kb,152.60210585594177 sec
query_208,60000,run_1,4-cpus,2862157,3,2.130859375 kb,172.82215881347656 sec
query_208,60000000,run_1,4-cpus,2862157,1,0.015625 kb,165.5754473209381 sec
query_208,60000,run_2,4-cpus,2862157,3,2.345703125 kb,171.36998081207275 sec
query_208,60000000,run_2,4-cpus,2862157,1,0.015625 kb,166.26612091064453 sec
query_208,60000,run_3,4-cpus,2862157,3,2.650390625 kb,172.79609370231628 sec
query_208,60000000,run_3,4-cpus,2862157,1,0.015625 kb,168.1149184703827 sec
query_453,60000,run_1,4-cpus,551660,2,3.3173828125 kb,116.55043745040894 sec
query_453,60000000,run_1,4-cpus,551660,1,0.015625 kb,125.038982629776 sec
query_453,60000,run_2,4-cpus,551660,2,3.5361328125 kb,116.91938138008118 sec
query_453,60000000,run_2,4-cpus,551660,1,0.015625 kb,114.7226095199585 sec
query_453,60000,run_3,4-cpus,551660,2,3.7783203125 kb,116.61703109741211 sec
query_453,60000000,run_3,4-cpus,551660,1,0.015625 kb,116.50814962387085 sec
query_433,60000,run_1,4-cpus,9181487,5,3.703125 kb,256.46702456474304 sec
query_433,60000000,run_1,4-cpus,9181487,1,0.015625 kb,239.84285879135132 sec
query_433,60000,run_2,4-cpus,9181487,4,2.7841796875 kb,243.6362543106079 sec
query_433,60000000,run_2,4-cpus,9181487,1,0.015625 kb,250.70040130615234 sec
query_433,60000,run_3,4-cpus,9181487,5,3.7109375 kb,247.77223348617554 sec
query_433,60000000,run_3,4-cpus,9181487,1,0.015625 kb,242.4270510673523 sec
query_283,60000,run_1,4-cpus,4296587,5,16.6796875 kb,258.22106289863586 sec
query_283,60000000,run_1,4-cpus,4296587,1,0.015625 kb,232.5338740348816 sec
query_283,60000,run_2,4-cpus,4296587,5,12.921875 kb,254.61503171920776 sec
query_283,60000000,run_2,4-cpus,4296587,1,0.015625 kb,231.42919039726257 sec
query_283,60000,run_3,4-cpus,4296587,5,15.25390625 kb,255.52282547950745 sec
query_283,60000000,run_3,4-cpus,4296587,1,0.015625 kb,232.40421390533447 sec
query_321,60000,run_1,4-cpus,1671043,7,70.958984375 kb,387.8746783733368 sec
query_321,60000000,run_1,4-cpus,1671043,1,0.015625 kb,363.0977439880371 sec
query_321,60000,run_2,4-cpus,1671043,7,60.642578125 kb,387.0723388195038 sec
query_321,60000000,run_2,4-cpus,1671043,1,0.015625 kb,356.9596667289734 sec
query_321,60000,run_3,4-cpus,1671043,7,70.974609375 kb,392.4576106071472 sec
query_321,60000000,run_3,4-cpus,1671043,1,0.015625 kb,404.49977374076843 sec
query_42,60000,run_1,4-cpus,709175,1,0.015625 kb,39.24120116233826 sec
query_42,60000000,run_1,4-cpus,709175,1,0.015625 kb,39.398401498794556 sec
query_42,60000,run_2,4-cpus,709175,1,0.015625 kb,38.67955684661865 sec
query_42,60000000,run_2,4-cpus,709175,1,0.015625 kb,38.987464904785156 sec
query_42,60000,run_3,4-cpus,709175,1,0.015625 kb,39.19432306289673 sec
query_42,60000000,run_3,4-cpus,709175,1,0.015625 kb,39.04484009742737 sec
query_226,60000,run_1,4-cpus,1783600,4,5.6748046875 kb,217.5848309993744 sec
query_226,60000000,run_1,4-cpus,1783600,1,0.015625 kb,220.92076349258423 sec
query_226,60000,run_2,4-cpus,1783600,4,6.0810546875 kb,218.85115694999695 sec
query_226,60000000,run_2,4-cpus,1783600,1,0.015625 kb,219.60996198654175 sec
query_226,60000,run_3,4-cpus,1783600,4,5.3349609375 kb,217.3736310005188 sec
query_226,60000000,run_3,4-cpus,1783600,1,0.015625 kb,217.41438508033752 sec
